8 17 9.53208446484506e+16
8 18 8.654158558835861e+16
8 19 8.296781671013925e+16
8 20 1.0798378744780926e+17
8 21 7.502117804978454e+16
8 22 8.518462559113142e+16
8 23 1.1160522794254778e+17
8 24 9.527164245735378e+16
8 25 9.200117228547666e+16
8 26 1.039860490209638e+17
8 27 1.0112849580960426e+17
8 28 1.1135752206848299e+17
8 29 1.100981555060608e+17
8 30 8.995603735984656e+16
 
9 1 6.967160537046469e+16
9 2 8.716504526040826e+16
9 3 1.0851394244000664e+17
9 4 1.0952929237931038e+17
9 5 6.223768030548455e+16
9 6 6.666606998311958e+16
9 7 9.755340692282845e+16
9 8 8.943845040871507e+16
9 9 1.0224167797527802e+17
9 10 7.535341987620909e+16
9 11 8.75886731977681e+16
9 12 7.74340246364571e+16
9 13 8.73999420873036e+16
9 14 7.577823142210059e+16
9 15 6.4609137068829224e+16
9 16 8.668166605679339e+16
9 17 9.53208446484506e+16
9 18 8.654158558835861e+16
9 19 8.296781671013925e+16
9 20 1.0798378744780926e+17
9 21 7.502117804978454e+16
9 22 8.518462559113142e+16
9 23 1.1160522794254778e+17
9 24 1.0299054893131893e+17
9 25 9.200117228547666e+16
9 26 1.039860490209638e+17
9 27 1.0854659009057093e+17
9 28 1.1135752206848299e+17
9 29 1.100981555060608e+17
9 30 8.995603735984656e+16
 
10 1 6.967160537046469e+16
10 2 8.716504526040826e+16
10 3 1.0851394244000664e+17
10 4 1.09676870982703e+17
10 5 1.0437272732264918e+17
10 6 6.666606998311958e+16
10 7 9.755340692282845e+16
10 8 8.943845040871507e+16
10 9 1.0224167797527802e+17
10 10 7.804438119664797e+16
10 11 8.75886731977681e+16
10 12 7.74340246364571e+16
10 13 8.73999420873036e+16
10 14 7.577823142210059e+16
10 15 6.4609137068829224e+16
10 16 8.668166605679339e+16
10 17 9.53208446484506e+16
10 18 8.654158558835861e+16
10 19 8.296781671013925e+16
10 20 1.0798378744780926e+17
10 21 7.502117804978454e+16
10 22 8.518462559113142e+16
10 23 1.1160522794254778e+17
10 24 1.0401548245168626e+17
10 25 9.200117228547666e+16
10 26 1.039860490209638e+17
10 27 1.0854659009057093e+17
10 28 1.1135752206848299e+17
10 29 1.100981555060608e+17
10 30 8.995603735984656e+16
 
11 1 6.967160537046469e+16
11 2 8.716504526040826e+16
11 3 1.0851394244000664e+17
11 4 1.09676870982703e+17
11 5 1.0437272732264918e+17
11 6 6.666606998311958e+16
11 7 9.755340692282845e+16
11 8 8.943845040871507e+16
11 9 1.0224167797527802e+17
11 10 7.804438119664797e+16
11 11 8.75886731977681e+16
11 12 9.254963738864939e+16
11 13 8.73999420873036e+16
11 14 7.577823142210059e+16
11 15 6.4609137068829224e+16
11 16 8.668166605679339e+16
11 17 9.53208446484506e+16
11 18 8.654158558835861e+16
11 19 8.296781671013925e+16
11 20 1.0798378744780926e+17
11 21 7.502117804978454e+16
11 22 8.518462559113142e+16
11 23 1.1160522794254778e+17
11 24 1.0401548245168626e+17
11 25 9.200117228547666e+16
11 26 1.039860490209638e+17
11 27 1.0854659009057093e+17
11 28 1.1135752206848299e+17
11 29 1.100981555060608e+17
11 30 8.995603735984656e+16
 
12 1 6.967160537046469e+16
12 2 8.716504526040826e+16
12 3 1.0851394244000664e+17
12 4 1.09676870982703e+17
12 5 1.0437272732264918e+17
12 6 6.666606998311958e+16
12 7 9.755340692282845e+16
12 8 8.943845040871507e+16
12 9 1.0224167797527802e+17
12 10 7.804438119664797e+16
12 11 1.0494567303629248e+17
12 12 9.254963738864939e+16
12 13 8.73999420873036e+16
12 14 7.577823142210059e+16
12 15 8.233673541050736e+16
12 16 8.668166605679339e+16
12 17 9.53208446484506e+16
12 18 8.654158558835861e+16
12 19 8.296781671013925e+16
12 20 1.0798378744780926e+17
12 21 7.502117804978454e+16
12 22 8.518462559113142e+16
12 23 1.1160522794254778e+17
12 24 1.0401548245168626e+17
12 25 9.200117228547666e+16
12 26 1.039860490209638e+17
12 27 1.0854659009057093e+17
12 28 1.1135752206848299e+17
12 29 1.100981555060608e+17
12 30 8.995603735984656e+16
 
13 1 6.967160537046469e+16
13 2 8.716504526040826e+16
13 3 1.0851394244000664e+17
13 4 1.09676870982703e+17
13 5 1.0437272732264918e+17
13 6 6.666606998311958e+16
13 7 9.755340692282845e+16
13 8 8.943845040871507e+16
13 9 1.0224167797527802e+17
13 10 7.804438119664797e+16
13 11 1.0494567303629248e+17
13 12 9.254963738864939e+16
13 13 1.0732147838847875e+17
13 14 7.577823142210059e+16
13 15 8.233673541050736e+16
13 16 8.668166605679339e+16
13 17 9.53208446484506e+16
13 18 8.654158558835861e+16
13 19 1.0086206827945573e+17
13 20 1.0798378744780926e+17
13 21 8.997950500735064e+16
13 22 1.090711349048882e+17
13 23 1.1160522794254778e+17
13 24 1.0401548245168626e+17
13 25 9.200117228547666e+16
13 26 1.039860490209638e+17
13 27 1.0854659009057093e+17
13 28 1.1135752206848299e+17
13 29 1.100981555060608e+17
13 30 8.995603735984656e+16
 
14 1 6.967160537046469e+16
14 2 8.716504526040826e+16
14 3 1.0851394244000664e+17
14 4 1.09676870982703e+17
14 5 1.0437272732264918e+17
14 6 6.666606998311958e+16
14 7 9.755340692282845e+16
14 8 8.943845040871507e+16
14 9 1.0224167797527802e+17
14 10 7.804438119664797e+16
14 11 1.0494567303629248e+17
14 12 9.802381990352038e+16
14 13 1.0732147838847875e+17
14 14 7.577823142210059e+16
14 15 8.233673541050736e+16
14 16 8.668166605679339e+16
14 17 9.53208446484506e+16
14 18 8.654158558835861e+16
14 19 1.0086206827945573e+17
14 20 1.0798378744780926e+17
14 21 8.997950500735064e+16
14 22 1.090711349048882e+17
14 23 1.1160522794254778e+17
14 24 1.0401548245168626e+17
14 25 9.460453731230037e+16
14 26 1.039860490209638e+17
14 27 1.0854659009057093e+17
14 28 1.1135752206848299e+17
14 29 1.100981555060608e+17
14 30 8.995603735984656e+16
 
15 1 1.0072417692513642e+17
15 2 1.0724960425771995e+17
15 3 1.0851394244000664e+17
15 4 1.09676870982703e+17
15 5 1.0437272732264918e+17
15 6 6.666606998311958e+16
15 7 9.755340692282845e+16
15 8 8.943845040871507e+16
15 9 1.0224167797527802e+17
15 10 1.0584733483820494e+17
15 11 1.0793210466879875e+17
15 12 9.802381990352038e+16
15 13 1.0732147838847875e+17
15 14 7.577823142210059e+16
15 15 8.233673541050736e+16
15 16 1.0851862436745912e+17
15 17 9.53208446484506e+16
15 18 8.654158558835861e+16
15 19 1.0086206827945573e+17
15 20 1.083916278028898e+17
15 21 8.997950500735064e+16
15 22 1.090711349048882e+17
15 23 1.1160522794254778e+17
15 24 1.0401548245168626e+17
15 25 9.460453731230037e+16
15 26 1.039860490209638e+17
15 27 1.0854659009057093e+17
15 28 1.1135752206848299e+17
15 29 1.100981555060608e+17
15 30 8.995603735984656e+16
 
16 1 1.0072417692513642e+17
16 2 1.0724960425771995e+17
16 3 1.0851394244000664e+17
16 4 1.09676870982703e+17
16 5 1.0437272732264918e+17
16 6 6.666606998311958e+16
16 7 9.755340692282845e+16
16 8 8.943845040871507e+16
16 9 1.0224167797527802e+17
16 10 1.0584733483820494e+17
16 11 1.0793210466879875e+17
16 12 9.802381990352038e+16
16 13 1.0732147838847875e+17
16 14 7.577823142210059e+16
16 15 8.233673541050736e+16
16 16 1.0851862436745912e+17
16 17 9.53208446484506e+16
16 18 8.654158558835861e+16
16 19 1.0086206827945573e+17
16 20 1.083916278028898e+17
16 21 8.997950500735064e+16
16 22 1.090711349048882e+17
16 23 1.1160522794254778e+17
16 24 1.0401548245168626e+17
16 25 9.460453731230037e+16
16 26 1.039860490209638e+17
16 27 1.0854659009057093e+17
16 28 1.1135752206848299e+17
16 29 1.100981555060608e+17
16 30 8.995603735984656e+16
 
17 1 1.0072417692513642e+17
17 2 1.0724960425771995e+17
17 3 1.0851394244000664e+17
17 4 1.09676870982703e+17
17 5 1.0437272732264918e+17
17 6 6.666606998311958e+16
17 7 9.755340692282845e+16
17 8 8.943845040871507e+16
17 9 1.0224167797527802e+17
17 10 1.0584733483820494e+17
17 11 1.0793210466879875e+17
17 12 9.802381990352038e+16
17 13 1.0732147838847875e+17
17 14 7.577823142210059e+16
17 15 8.233673541050736e+16
17 16 1.0851862436745912e+17
17 17 9.53208446484506e+16
17 18 8.654158558835861e+16
17 19 1.0086206827945573e+17
17 20 1.083916278028898e+17
17 21 8.997950500735064e+16
17 22 1.090711349048882e+17
17 23 1.1160522794254778e+17
17 24 1.0401548245168626e+17
17 25 9.460453731230037e+16
17 26 1.039860490209638e+17
17 27 1.0854659009057093e+17
17 28 1.1135752206848299e+17
17 29 1.100981555060608e+17
17 30 8.995603735984656e+16
 
18 1 1.0072417692513642e+17
18 2 1.0724960425771995e+17
18 3 1.0851394244000664e+17
18 4 1.09676870982703e+17
18 5 1.0437272732264918e+17
18 6 6.666606998311958e+16
18 7 9.755340692282845e+16
18 8 8.943845040871507e+16
18 9 1.0224167797527802e+17
18 10 1.0584733483820494e+17
18 11 1.0793210466879875e+17
18 12 9.802381990352038e+16
18 13 1.0732147838847875e+17
18 14 7.577823142210059e+16
18 15 8.233673541050736e+16
18 16 1.0851862436745912e+17
18 17 9.53208446484506e+16
18 18 8.654158558835861e+16
18 19 1.0086206827945573e+17
18 20 1.083916278028898e+17
18 21 8.997950500735064e+16
18 22 1.090711349048882e+17
18 23 1.1160522794254778e+17
18 24 1.0401548245168626e+17
18 25 9.460453731230037e+16
18 26 1.039860490209638e+17
18 27 1.0854659009057093e+17
18 28 1.1135752206848299e+17
18 29 1.100981555060608e+17
18 30 8.995603735984656e+16
 
19 1 1.0072417692513642e+17
19 2 1.0724960425771995e+17
19 3 1.0851394244000664e+17
19 4 1.09676870982703e+17
19 5 1.0437272732264918e+17
19 6 6.666606998311958e+16
19 7 9.755340692282845e+16
19 8 8.943845040871507e+16
19 9 1.0224167797527802e+17
19 10 1.0584733483820494e+17
19 11 1.0793210466879875e+17
19 12 9.802381990352038e+16
19 13 1.0732147838847875e+17
19 14 7.577823142210059e+16
19 15 1.0465504451086597e+17
19 16 1.0851862436745912e+17
19 17 1.0058400695591674e+17
19 18 8.654158558835861e+16
19 19 1.0086206827945573e+17
19 20 1.083916278028898e+17
19 21 8.997950500735064e+16
19 22 1.090711349048882e+17
19 23 1.1160522794254778e+17
19 24 1.0401548245168626e+17
19 25 9.460453731230037e+16
19 26 1.039860490209638e+17
19 27 1.0854659009057093e+17
19 28 1.1135752206848299e+17
19 29 1.100981555060608e+17
19 30 8.995603735984656e+16
 
20 1 1.0072417692513642e+17
20 2 1.0724960425771995e+17
20 3 1.0851394244000664e+17
20 4 1.09676870982703e+17
20 5 1.0437272732264918e+17
20 6 6.666606998311958e+16
20 7 9.755340692282845e+16
20 8 8.943845040871507e+16
20 9 1.0224167797527802e+17
20 10 1.0584733483820494e+17
20 11 1.0793210466879875e+17
20 12 9.802381990352038e+16
20 13 1.0732147838847875e+17
20 14 7.577823142210059e+16
20 15 1.0465504451086597e+17
20 16 1.0851862436745912e+17
20 17 1.0058400695591674e+17
20 18 8.654158558835861e+16
20 19 1.0086206827945573e+17
20 20 1.083916278028898e+17
20 21 8.997950500735064e+16
20 22 1.090711349048882e+17
20 23 1.1160522794254778e+17
20 24 1.0401548245168626e+17
20 25 9.460453731230037e+16
20 26 1.039860490209638e+17
20 27 1.0854659009057093e+17
20 28 1.1135752206848299e+17
20 29 1.100981555060608e+17
20 30 8.995603735984656e+16
 
21 1 1.0072417692513642e+17
21 2 1.0724960425771995e+17
21 3 1.0851394244000664e+17
21 4 1.09676870982703e+17
21 5 1.0437272732264918e+17
21 6 6.666606998311958e+16
21 7 9.755340692282845e+16
21 8 8.943845040871507e+16
21 9 1.0224167797527802e+17
21 10 1.0584733483820494e+17
21 11 1.0793210466879875e+17
21 12 9.802381990352038e+16
21 13 1.0732147838847875e+17
21 14 7.577823142210059e+16
21 15 1.0465504451086597e+17
21 16 1.0851862436745912e+17
21 17 1.0058400695591674e+17
21 18 8.654158558835861e+16
21 19 1.0086206827945573e+17
21 20 1.083916278028898e+17
21 21 8.997950500735064e+16
21 22 1.090711349048882e+17
21 23 1.1160522794254778e+17
21 24 1.0401548245168626e+17
21 25 9.460453731230037e+16
21 26 1.039860490209638e+17
21 27 1.0854659009057093e+17
21 28 1.1135752206848299e+17
21 29 1.100981555060608e+17
21 30 8.995603735984656e+16
 
22 1 1.0072417692513642e+17
22 2 1.0724960425771995e+17
22 3 1.0851394244000664e+17
22 4 1.09676870982703e+17
22 5 1.0437272732264918e+17
22 6 6.666606998311958e+16
22 7 9.755340692282845e+16
22 8 8.943845040871507e+16
22 9 1.0224167797527802e+17
22 10 1.0584733483820494e+17
22 11 1.0793210466879875e+17
22 12 9.944345680634451e+16
22 13 1.0732147838847875e+17
22 14 7.577823142210059e+16
22 15 1.0465504451086597e+17
22 16 1.0851862436745912e+17
22 17 1.0058400695591674e+17
22 18 8.654158558835861e+16
22 19 1.0086206827945573e+17
22 20 1.083916278028898e+17
22 21 8.997950500735064e+16
22 22 1.090711349048882e+17
22 23 1.1160522794254778e+17
22 24 1.0401548245168626e+17
22 25 9.460453731230037e+16
22 26 1.039860490209638e+17
22 27 1.0854659009057093e+17
22 28 1.1135752206848299e+17
22 29 1.100981555060608e+17
22 30 8.995603735984656e+16
 
23 1 1.0072417692513642e+17
23 2 1.0724960425771995e+17
23 3 1.0851394244000664e+17
23 4 1.09676870982703e+17
23 5 1.0437272732264918e+17
23 6 6.666606998311958e+16
23 7 9.755340692282845e+16
23 8 8.943845040871507e+16
23 9 1.0224167797527802e+17
23 10 1.0584733483820494e+17
23 11 1.0793210466879875e+17
23 12 9.944345680634451e+16
23 13 1.0732147838847875e+17
23 14 7.577823142210059e+16
23 15 1.0465504451086597e+17
23 16 1.0851862436745912e+17
23 17 1.0058400695591674e+17
23 18 8.654158558835861e+16
23 19 1.0086206827945573e+17
23 20 1.083916278028898e+17
23 21 8.997950500735064e+16
23 22 1.090711349048882e+17
23 23 1.1160522794254778e+17
23 24 1.0401548245168626e+17
23 25 9.460453731230037e+16
23 26 1.039860490209638e+17
23 27 1.0854659009057093e+17
23 28 1.1135752206848299e+17
23 29 1.100981555060608e+17
23 30 8.995603735984656e+16
 
24 1 1.0072417692513642e+17
24 2 1.0724960425771995e+17
24 3 1.0851394244000664e+17
24 4 1.09676870982703e+17
24 5 1.0437272732264918e+17
24 6 6.666606998311958e+16
24 7 9.755340692282845e+16
24 8 8.943845040871507e+16
24 9 1.0224167797527802e+17
24 10 1.0584733483820494e+17
24 11 1.0793210466879875e+17
24 12 9.944345680634451e+16
24 13 1.0732147838847875e+17
24 14 7.577823142210059e+16
24 15 1.0465504451086597e+17
24 16 1.0851862436745912e+17
24 17 1.0058400695591674e+17
24 18 8.654158558835861e+16
24 19 1.0086206827945573e+17
24 20 1.083916278028898e+17
24 21 8.997950500735064e+16
24 22 1.090711349048882e+17
24 23 1.1160522794254778e+17
24 24 1.0401548245168626e+17
24 25 9.460453731230037e+16
24 26 1.039860490209638e+17
24 27 1.0854659009057093e+17
24 28 1.1135752206848299e+17
24 29 1.100981555060608e+17
24 30 8.995603735984656e+16
 
25 1 1.0072417692513642e+17
25 2 1.0724960425771995e+17
25 3 1.0851394244000664e+17
25 4 1.09676870982703e+17
25 5 1.0437272732264918e+17
25 6 6.666606998311958e+16
25 7 9.755340692282845e+16
25 8 8.943845040871507e+16
25 9 1.0224167797527802e+17
25 10 1.0584733483820494e+17
25 11 1.0793210466879875e+17
25 12 9.944345680634451e+16
25 13 1.0732147838847875e+17
25 14 7.577823142210059e+16
25 15 1.0465504451086597e+17
25 16 1.0851862436745912e+17
25 17 1.0058400695591674e+17
25 18 8.654158558835861e+16
25 19 1.0086206827945573e+17
25 20 1.083916278028898e+17
25 21 8.997950500735064e+16
25 22 1.090711349048882e+17
25 23 1.1160522794254778e+17
25 24 1.0401548245168626e+17
25 25 9.460453731230037e+16
25 26 1.039860490209638e+17
25 27 1.0854659009057093e+17
25 28 1.1135752206848299e+17
25 29 1.100981555060608e+17
25 30 8.995603735984656e+16
 
26 1 1.0072417692513642e+17
26 2 1.0724960425771995e+17
26 3 1.0851394244000664e+17
26 4 1.09676870982703e+17
26 5 1.0437272732264918e+17
26 6 6.666606998311958e+16
26 7 9.755340692282845e+16
26 8 8.943845040871507e+16
26 9 1.0224167797527802e+17
26 10 1.0584733483820494e+17
26 11 1.0793210466879875e+17
26 12 9.944345680634451e+16
26 13 1.0732147838847875e+17
26 14 7.993766197395518e+16
26 15 1.0465504451086597e+17
26 16 1.0851862436745912e+17
26 17 1.0058400695591674e+17
26 18 8.654158558835861e+16
26 19 1.0086206827945573e+17
26 20 1.083916278028898e+17
26 21 8.997950500735064e+16
26 22 1.090711349048882e+17
26 23 1.1160522794254778e+17
26 24 1.0401548245168626e+17
26 25 9.460453731230037e+16
26 26 1.039860490209638e+17
26 27 1.0854659009057093e+17
26 28 1.1135752206848299e+17
26 29 1.100981555060608e+17
26 30 8.995603735984656e+16
 
27 1 1.0072417692513642e+17
27 2 1.0724960425771995e+17
27 3 1.0851394244000664e+17
27 4 1.09676870982703e+17
27 5 1.0437272732264918e+17
27 6 6.666606998311958e+16
27 7 9.755340692282845e+16
27 8 8.943845040871507e+16
27 9 1.0224167797527802e+17
27 10 1.0584733483820494e+17
27 11 1.0793210466879875e+17
27 12 9.944345680634451e+16
27 13 1.0732147838847875e+17
27 14 7.993766197395518e+16
27 15 1.0465504451086597e+17
27 16 1.0851862436745912e+17
27 17 1.0058400695591674e+17
27 18 8.654158558835861e+16
27 19 1.0086206827945573e+17
27 20 1.083916278028898e+17
27 21 8.997950500735064e+16
27 22 1.090711349048882e+17
27 23 1.1160522794254778e+17
27 24 1.0401548245168626e+17
27 25 9.460453731230037e+16
27 26 1.039860490209638e+17
27 27 1.0854659009057093e+17
27 28 1.1135752206848299e+17
27 29 1.100981555060608e+17
27 30 8.995603735984656e+16
 
28 1 1.0072417692513642e+17
28 2 1.0724960425771995e+17
28 3 1.0851394244000664e+17
28 4 1.09676870982703e+17
28 5 1.0437272732264918e+17
28 6 6.666606998311958e+16
28 7 9.755340692282845e+16
28 8 8.943845040871507e+16
28 9 1.0224167797527802e+17
28 10 1.0584733483820494e+17
28 11 1.0793210466879875e+17
28 12 9.944345680634451e+16
28 13 1.0732147838847875e+17
28 14 7.993766197395518e+16
28 15 1.0465504451086597e+17
28 16 1.0851862436745912e+17
28 17 1.0058400695591674e+17
28 18 8.654158558835861e+16
28 19 1.0086206827945573e+17
28 20 1.083916278028898e+17
28 21 8.997950500735064e+16
28 22 1.090711349048882e+17
28 23 1.1160522794254778e+17
28 24 1.0401548245168626e+17
28 25 9.460453731230037e+16
28 26 1.039860490209638e+17
28 27 1.0854659009057093e+17
28 28 1.1135752206848299e+17
28 29 1.100981555060608e+17
28 30 8.995603735984656e+16
 
29 1 1.0072417692513642e+17
29 2 1.0724960425771995e+17
29 3 1.0851394244000664e+17
29 4 1.09676870982703e+17
29 5 1.0437272732264918e+17
29 6 6.666606998311958e+16
29 7 9.755340692282845e+16
29 8 8.943845040871507e+16
29 9 1.0224167797527802e+17
29 10 1.0584733483820494e+17
29 11 1.0793210466879875e+17
29 12 9.944345680634451e+16
29 13 1.0732147838847875e+17
29 14 7.993766197395518e+16
29 15 1.0465504451086597e+17
29 16 1.0851862436745912e+17
29 17 1.0058400695591674e+17
29 18 8.654158558835861e+16
29 19 1.0086206827945573e+17
29 20 1.083916278028898e+17
29 21 8.997950500735064e+16
29 22 1.090711349048882e+17
29 23 1.1160522794254778e+17
29 24 1.0401548245168626e+17
29 25 9.460453731230037e+16
29 26 1.039860490209638e+17
29 27 1.0854659009057093e+17
29 28 1.1135752206848299e+17
29 29 1.100981555060608e+17
29 30 8.995603735984656e+16
 
30 1 1.0072417692513642e+17
30 2 1.0724960425771995e+17
30 3 1.0851394244000664e+17
30 4 1.09676870982703e+17
30 5 1.0437272732264918e+17
30 6 6.666606998311958e+16
