0 218.20755372582985
 
1 411.6853346922006
 
2 423.8442028193777
 
3 431.71397518943763
 
4 451.70111018349695
 
5 418.2878740882854
 
6 484.537416961618
 
7 407.78725495601816
 
8 420.4700388629385
 
9 422.16822034302356
 
10 388.80906903000954
 
11 419.2565131870185
 
12 442.7101712236092
 
13 386.9627644088689
 
14 409.22974119457285
 
15 449.9134286906298
 
16 397.7157965786277
 
17 465.3297062409314
 
18 431.83462363377066
 
19 413.9087570944701
 
20 432.245822068896
 
21 379.2971945981016
 
22 436.4662884915332
 
23 467.7919408612698
 
24 419.1236817654433
 
25 401.7905755386769
 
26 452.45204778359874
 
27 437.19063855460774
 
28 443.3971532051679
 
29 454.2133011139754
 
30 456.5444260393835
 
31 488.1114485670987
 
32 491.43272923276317
 
33 463.51214763045425
 
34 468.23323840356204
 
35 458.38680428590067
 
36 446.48135275711115
 
37 426.23731378223135
 
38 463.0092099112127
 
39 450.10527896992585
 
40 466.6526418867923
 
41 426.3454714883212
 
42 447.7480289418973
 
43 379.66981294417843
 
44 436.24137965995106
 
45 522.2122743827332
 
46 457.8627052915157
 
47 428.3920179361949
 
48 500.295549640806
 
49 438.669871996347
 
50 446.2391884413103
 
51 422.39475523732074
 
52 459.0690474313836
 
53 469.9909242975254
 
54 458.08485485980424
 
55 459.6711023930222
 
56 437.8380554430948
 
57 480.4914639662575
 
58 487.0381718734519
 
59 433.1138301305387
 
60 471.97602283039805
 
61 459.98971827575633
 
62 495.2021675453707
 
63 512.8243232925537
 
64 488.38997664018575
 
65 400.96352137217406
 
66 511.35360469112743
 
67 509.6077909646649
 
68 444.280041565539
 
69 465.2401373928788
 
70 483.9640084396721
 
71 449.6283519841943
 
72 483.6839279257942
 
73 444.176904677174
 
74 472.7625560992071
 
75 480.52948797416894
 
76 497.95592168862953
 
77 489.3985286560468
 
78 416.01711698357803
 
79 439.6774282896015
 
80 457.3614833480085
 
81 514.247064403911
 
82 475.4914048898487
 
83 471.7744422900745
 
84 467.2277142256459
 
85 477.5327561961057
 
86 471.3611562607323
 
87 466.20510413884926
 
88 502.20327219428566
 
89 448.6771812632056
 
90 509.9324706850255
 
91 479.8820009250311
 
92 470.6931603722701
 
93 546.489308974179
 
94 529.3979197668807
 
95 450.0027168343084
 
96 509.8914069057238
 
97 489.553033342063
 
98 471.60107271630676
 
99 475.4311656909993
 
100 509.1810449515539
 
101 476.03793162136276
 
102 462.49925404418593
 
103 497.1637893336743
 
104 490.7621039402153
 
105 488.74369493200146
 
106 518.3595404843918
 
107 446.58273415775386
 
108 498.64408038530723
 
109 516.0182190376138
 
110 523.7730273741313
 
111 530.3753990936866
 
112 497.7953293431786
 
113 465.45188046476994
 
114 458.865512450463
 
115 556.6199915254632
 
116 486.9415711080548
 
117 472.4071865181631
 
118 535.4547012729786
 
119 479.79936035221203
 
120 514.5698135054829
 
121 518.0219434519835
 
122 503.04121731082057
 
123 534.3788663927359
 
124 468.4096934482466
 
125 483.5622135982038
 
126 508.643492956601
 
127 461.7409682048633
 
128 513.2067408262886
 
129 492.2949587406819
 
130 482.5302884478273
 
131 500.4774920151104
 
132 527.5380978709795
 
133 459.1767854299983
 
134 508.48406515289474
 
135 469.7863453403924
 
136 514.1383676757824
 
137 504.66188103150586
 
138 539.5062326574475
 
139 537.3839932054996
 
140 490.82364922960727
 
141 496.801372457383
 
142 481.1012252987805
 
143 517.5105342996109
 
144 531.7058242024457
 
145 508.98381266932813
 
146 504.98765419931397
 
147 479.4905961820698
 
148 453.2691408731646
 
149 523.5788824891087
 
150 481.70928856371575
 
151 505.5637685880933
 
152 519.0233458503776
 
153 510.2280828944884
 
154 510.5342224952955
 
155 528.1541794141385
 
156 534.78100643289
 
157 464.91789572702663
 
158 527.4464643182868
 
159 517.1659649641299
 
160 442.57183966512616
 
161 480.60243424068443
 
162 521.5254948771529
 
163 532.8628517335867
 
164 482.6822112238959
 
165 504.49795046865097
 
166 505.1630012992602
 
167 476.5948115820793
 
168 508.85221196225575
 
169 523.3017059303081
 
170 485.6449806944943
 
171 496.5704738740506
 
172 470.9675933320427
 
173 488.0723883100866
 
174 515.9875874041359
 
175 545.0658866229232
 
176 507.27196173253566
 
177 474.14251419952444
 
178 504.0827425764902
 
179 499.93097403956693
 
180 502.09083437908157
 
181 464.1377533932111
 
182 502.196436880323
 
183 516.6397041092122
 
184 521.7713551367228
 
185 504.9949921182508
 
186 536.0671883804412
 
187 513.7760323994576
 
188 520.9354367120544
 
189 534.0732913370382
 
190 512.2813677691615
 
191 513.8843481479595
 
192 504.8004386778885
 
193 507.94297773076073
 
194 508.21352581981307
 
195 497.72947895705664
 
196 496.88047277227565
 
197 540.8726929281239
 
198 468.2668853473057
 
199 516.544476120823
 
0 218.77488739698336
 
1 405.235325495936
 
2 447.07291719083514
 
3 420.51205009542883
 
4 470.6191580988581
 
5 440.3180671915514
 
6 398.62053808271907
 
7 399.3956436449309
 
8 448.8800876474605
 
9 455.5701237725113
 
10 419.2233798041792
 
11 447.3336172195047
 
12 452.807429892322
 
13 425.38292391654227
 
14 455.6190297289948
 
15 436.96655836753024
 
16 454.4239894840715
 
17 437.26033527584315
 
18 446.4833528747403
 
19 438.99116506133464
 
20 500.56912556780304
 
21 396.5214381500328
 
22 421.21290930049696
 
23 428.8143397114969
 
24 483.8201524060452
 
25 403.34180717611457
 
26 431.2675207068862
 
27 497.2733306386936
 
28 399.5136675389591
 
29 453.22715282004776
 
30 438.77832760716956
 
31 473.84111943773416
 
32 465.90452632186646
 
33 455.80337481876376
 
34 455.08855853228846
 
35 478.3218658425647
 
36 433.1493646864203
 
37 428.32263686468053
 
38 467.2414900553412
 
39 434.41993802417556
 
40 444.1399083460872
 
41 495.5012856155622
 
42 446.95652564800906
 
43 454.3179801918875
 
44 459.0061023657006
 
45 432.64302192131595
 
46 469.5942890489937
 
47 457.44938984103845
 
48 483.30813266570067
 
49 485.34574034672374
 
50 473.7447932601091
 
51 456.2846384270721
 
52 470.364064537564
 
53 435.3817990687944
 
54 483.91610934640755
 
55 502.30424126788006
 
56 421.7211423068473
 
57 463.05040407183276
 
58 456.4162391341444
 
59 517.7387919644801
 
60 448.8336155979307
 
61 454.64744405453865
 
62 514.4934378771663
 
63 470.89893391894475
 
64 387.43560427173804
 
65 475.15480606891083
 
66 427.9140310508748
 
67 502.35061959522784
 
68 491.4856203306203
 
69 467.45074654793063
 
70 435.2821501032879
 
71 442.26882668871593
 
72 437.7311013909346
 
73 502.051410594879
 
74 495.1917698049438
 
